Time,altitude via coords,altitude via ecc ano,altitude via true ano
1512,555181.114474,555181.114474,555181.114474
1513,555210.022394,555210.022394,555210.022394
1514,555238.944238,555238.944238,555238.944238
1515,555267.879971,555267.879971,555267.879971
1516,555296.829559,555296.829559,555296.829559
1517,555325.792967,555325.792967,555325.792967
1518,555354.770160,555354.770160,555354.770160
1519,555383.761102,555383.761102,555383.761102
1520,555412.765760,555412.765760,555412.765760
1521,555441.784097,555441.784097,555441.784097
1522,555470.816079,555470.816079,555470.816079
1523,555499.861671,555499.861671,555499.861671
1524,555528.920838,555528.920838,555528.920838
1525,555557.993545,555557.993545,555557.993545
1526,555587.079757,555587.079757,555587.079757
1527,555616.179439,555616.179439,555616.179439
1528,555645.292555,555645.292555,555645.292555
1529,555674.419072,555674.419072,555674.419072
1530,555703.558952,555703.558952,555703.558952
1531,555732.712162,555732.712162,555732.712162
1532,555761.878667,555761.878667,555761.878667
1533,555791.058431,555791.058431,555791.058431
1534,555820.251418,555820.251418,555820.251418
1535,555849.457595,555849.457595,555849.457595
1536,555878.676925,555878.676925,555878.676925
1537,555907.909373,555907.909373,555907.909373
1538,555937.154905,555937.154905,555937.154905
1539,555966.413484,555966.413484,555966.413484
1540,555995.685076,555995.685076,555995.685076
1541,556024.969646,556024.969646,556024.969646
1542,556054.267158,556054.267158,556054.267158
1543,556083.577577,556083.577577,556083.577577
1544,556112.900867,556112.900867,556112.900867
1545,556142.236993,556142.236993,556142.236993
1546,556171.585921,556171.585921,556171.585921
1547,556200.947613,556200.947613,556200.947613
1548,556230.322036,556230.322036,556230.322036
1549,556259.709154,556259.709154,556259.709154
1550,556289.108931,556289.108931,556289.108931
1551,556318.521332,556318.521332,556318.521332
1552,556347.946322,556347.946322,556347.946322
1553,556377.383864,556377.383864,556377.383864
1554,556406.833924,556406.833924,556406.833924
1555,556436.296467,556436.296467,556436.296467
1556,556465.771456,556465.771456,556465.771456
1557,556495.258856,556495.258856,556495.258856
1558,556524.758632,556524.758632,556524.758632
1559,556554.270748,556554.270748,556554.270748
1560,556583.795168,556583.795168,556583.795168
1561,556613.331858,556613.331858,556613.331858
1562,556642.880781,556642.880781,556642.880781
1563,556672.441901,556672.441901,556672.441901
1564,556702.015184,556702.015184,556702.015184
1565,556731.600594,556731.600594,556731.600594
1566,556761.198095,556761.198095,556761.198095
1567,556790.807651,556790.807651,556790.807651
1568,556820.429227,556820.429227,556820.429227
1569,556850.062787,556850.062787,556850.062787
1570,556879.708296,556879.708296,556879.708296
1571,556909.365717,556909.365717,556909.365717
1572,556939.035015,556939.035015,556939.035015
1573,556968.716155,556968.716155,556968.716155
1574,556998.409100,556998.409100,556998.409100
1575,557028.113815,557028.113815,557028.113815
1576,557057.830263,557057.830263,557057.830263
1577,557087.558411,557087.558411,557087.558411
1578,557117.298220,557117.298220,557117.298220
1579,557147.049657,557147.049657,557147.049657
1580,557176.812684,557176.812684,557176.812684
1581,557206.587267,557206.587267,557206.587267
1582,557236.373368,557236.373368,557236.373368
1583,557266.170953,557266.170953,557266.170953
1584,557295.979986,557295.979986,557295.979986
1585,557325.800430,557325.800430,557325.800430
1586,557355.632250,557355.632250,557355.632250
1587,557385.475410,557385.475410,557385.475410
1588,557415.329873,557415.329873,557415.329873
1589,557445.195605,557445.195605,557445.195605
1590,557475.072569,557475.072569,557475.072569
1591,557504.960729,557504.960729,557504.960729
1592,557534.860049,557534.860049,557534.860049
1593,557564.770493,557564.770493,557564.770493
1594,557594.692026,557594.692026,557594.692026
1595,557624.624611,557624.624611,557624.624611
1596,557654.568211,557654.568211,557654.568211
1597,557684.522793,557684.522793,557684.522793
1598,557714.488318,557714.488318,557714.488318
1599,557744.464751,557744.464751,557744.464751
1600,557774.452056,557774.452056,557774.452056
1601,557804.450197,557804.450197,557804.450197
1602,557834.459138,557834.459138,557834.459138
1603,557864.478843,557864.478843,557864.478843
1604,557894.509275,557894.509275,557894.509275
1605,557924.550399,557924.550399,557924.550399
1606,557954.602178,557954.602178,557954.602178
1607,557984.664577,557984.664577,557984.664577
1608,558014.737558,558014.737558,558014.737558
1609,558044.821087,558044.821087,558044.821087
1610,558074.915126,558074.915126,558074.915126
1611,558105.019639,558105.019639,558105.019639
1612,558135.134591,558135.134591,558135.134591
1613,558165.259945,558165.259945,558165.259945
1614,558195.395665,558195.395665,558195.395665
1615,558225.541715,558225.541715,558225.541715
1616,558255.698058,558255.698058,558255.698058
1617,558285.864658,558285.864658,558285.864658
1618,558316.041479,558316.041479,558316.041479
1619,558346.228484,558346.228484,558346.228484
1620,558376.425638,558376.425638,558376.425638
1621,558406.632903,558406.632903,558406.632903
1622,558436.850244,558436.850244,558436.850244
1623,558467.077625,558467.077625,558467.077625
1624,558497.315008,558497.315008,558497.315008
1625,558527.562358,558527.562358,558527.562358
1626,558557.819639,558557.819639,558557.819639
1627,558588.086813,558588.086813,558588.086813
1628,558618.363844,558618.363844,558618.363844
1629,558648.650697,558648.650697,558648.650697
1630,558678.947334,558678.947334,558678.947334
1631,558709.253720,558709.253720,558709.253720
1632,558739.569817,558739.569817,558739.569817
1633,558769.895590,558769.895590,558769.895590
1634,558800.231002,558800.231002,558800.231002
1635,558830.576016,558830.576016,558830.576016
1636,558860.930596,558860.930596,558860.930596
1637,558891.294706,558891.294706,558891.294706
1638,558921.668309,558921.668309,558921.668309
1639,558952.051368,558952.051368,558952.051368
1640,558982.443847,558982.443847,558982.443847
1641,559012.845710,559012.845710,559012.845710
1642,559043.256919,559043.256919,559043.256919
1643,559073.677439,559073.677439,559073.677439
1644,559104.107233,559104.107233,559104.107233
1645,559134.546264,559134.546264,559134.546264
1646,559164.994496,559164.994496,559164.994496
1647,559195.451892,559195.451892,559195.451892
1648,559225.918415,559225.918415,559225.918415
1649,559256.394030,559256.394030,559256.394030
1650,559286.878698,559286.878698,559286.878698
1651,559317.372384,559317.372384,559317.372384
1652,559347.875052,559347.875052,559347.875052
1653,559378.386664,559378.386664,559378.386664
1654,559408.907183,559408.907183,559408.907183
1655,559439.436574,559439.436574,559439.436574
1656,559469.974798,559469.974798,559469.974798
1657,559500.521821,559500.521821,559500.521821
1658,559531.077605,559531.077605,559531.077605
1659,559561.642113,559561.642113,559561.642113
1660,559592.215308,559592.215308,559592.215308
1661,559622.797155,559622.797155,559622.797155
1662,559653.387615,559653.387615,559653.387615
1663,559683.986653,559683.986653,559683.986653
1664,559714.594232,559714.594232,559714.594232
1665,559745.210314,559745.210314,559745.210314
1666,559775.834864,559775.834864,559775.834864
1667,559806.467844,559806.467844,559806.467844
1668,559837.109218,559837.109218,559837.109218
1669,559867.758948,559867.758948,559867.758948
1670,559898.416998,559898.416998,559898.416998
1671,559929.083332,559929.083332,559929.083332
1672,559959.757912,559959.757912,559959.757912
1673,559990.440701,559990.440701,559990.440701
1674,560021.131663,560021.131663,560021.131663
1675,560051.830760,560051.830760,560051.830760
1676,560082.537957,560082.537957,560082.537957
1677,560113.253216,560113.253216,560113.253216
1678,560143.976500,560143.976500,560143.976500
1679,560174.707772,560174.707772,560174.707772
1680,560205.446996,560205.446996,560205.446996
1681,560236.194134,560236.194134,560236.194134
1682,560266.949150,560266.949150,560266.949150
1683,560297.712006,560297.712006,560297.712006
1684,560328.482666,560328.482666,560328.482666
1685,560359.261093,560359.261093,560359.261093
1686,560390.047250,560390.047250,560390.047250
1687,560420.841100,560420.841100,560420.841100
1688,560451.642606,560451.642606,560451.642606
1689,560482.451731,560482.451731,560482.451731
1690,560513.268437,560513.268437,560513.268437
1691,560544.092689,560544.092689,560544.092689
1692,560574.924449,560574.924449,560574.924449
1693,560605.763680,560605.763680,560605.763680
1694,560636.610345,560636.610345,560636.610345
1695,560667.464407,560667.464407,560667.464407
1696,560698.325829,560698.325829,560698.325829
1697,560729.194574,560729.194574,560729.194574
1698,560760.070605,560760.070605,560760.070605
1699,560790.953884,560790.953884,560790.953884
1700,560821.844376,560821.844376,560821.844376
1701,560852.742042,560852.742042,560852.742042
1702,560883.646846,560883.646846,560883.646846
1703,560914.558751,560914.558751,560914.558751
1704,560945.477719,560945.477719,560945.477719
1705,560976.403713,560976.403713,560976.403713
1706,561007.336697,561007.336697,561007.336697
1707,561038.276633,561038.276633,561038.276633
1708,561069.223484,561069.223484,561069.223484
1709,561100.177213,561100.177213,561100.177213
1710,561131.137783,561131.137783,561131.137783
1711,561162.105156,561162.105156,561162.105156
1712,561193.079296,561193.079296,561193.079296
1713,561224.060166,561224.060166,561224.060166
1714,561255.047728,561255.047728,561255.047728
1715,561286.041944,561286.041944,561286.041944
1716,561317.042779,561317.042779,561317.042779
1717,561348.050194,561348.050194,561348.050194
1718,561379.064153,561379.064153,561379.064153
1719,561410.084619,561410.084619,561410.084619
1720,561441.111553,561441.111553,561441.111553
1721,561472.144919,561472.144919,561472.144919
1722,561503.184681,561503.184681,561503.184681
1723,561534.230799,561534.230799,561534.230799
1724,561565.283238,561565.283238,561565.283238
1725,561596.341960,561596.341960,561596.341960
1726,561627.406927,561627.406927,561627.406927
1727,561658.478104,561658.478104,561658.478104
1728,561689.555451,561689.555451,561689.555451
1729,561720.638932,561720.638932,561720.638932
1730,561751.728511,561751.728511,561751.728511
1731,561782.824148,561782.824148,561782.824148
1732,561813.925808,561813.925808,561813.925808
1733,561845.033453,561845.033453,561845.033453
1734,561876.147046,561876.147046,561876.147046
1735,561907.266549,561907.266549,561907.266549
1736,561938.391925,561938.391925,561938.391925
1737,561969.523136,561969.523136,561969.523136
1738,562000.660146,562000.660146,562000.660146
1739,562031.802917,562031.802917,562031.802917
1740,562062.951412,562062.951412,562062.951412
1741,562094.105593,562094.105593,562094.105593
1742,562125.265424,562125.265424,562125.265424
1743,562156.430866,562156.430866,562156.430866
1744,562187.601882,562187.601882,562187.601882
1745,562218.778436,562218.778436,562218.778436
1746,562249.960489,562249.960489,562249.960489
1747,562281.148004,562281.148004,562281.148004
1748,562312.340945,562312.340945,562312.340945
1749,562343.539273,562343.539273,562343.539273
1750,562374.742951,562374.742951,562374.742951
1751,562405.951942,562405.951942,562405.951942
1752,562437.166208,562437.166208,562437.166208
1753,562468.385713,562468.385713,562468.385713
1754,562499.610417,562499.610417,562499.610417
1755,562530.840285,562530.840285,562530.840285
1756,562562.075279,562562.075279,562562.075279
1757,562593.315361,562593.315361,562593.315361
1758,562624.560494,562624.560494,562624.560494
1759,562655.810641,562655.810641,562655.810641
1760,562687.065763,562687.065763,562687.065763
1761,562718.325825,562718.325825,562718.325825
1762,562749.590787,562749.590787,562749.590787
1763,562780.860613,562780.860613,562780.860613
1764,562812.135265,562812.135265,562812.135265
1765,562843.414706,562843.414706,562843.414706
1766,562874.698898,562874.698898,562874.698898
1767,562905.987805,562905.987805,562905.987805
1768,562937.281387,562937.281387,562937.281387
1769,562968.579609,562968.579609,562968.579609
1770,562999.882431,562999.882431,562999.882431
1771,563031.189818,563031.189818,563031.189818
1772,563062.501731,563062.501731,563062.501731
1773,563093.818134,563093.818134,563093.818134
1774,563125.138987,563125.138987,563125.138987
1775,563156.464255,563156.464255,563156.464255
1776,563187.793899,563187.793899,563187.793899
1777,563219.127882,563219.127882,563219.127882
1778,563250.466166,563250.466166,563250.466166
1779,563281.808714,563281.808714,563281.808714
1780,563313.155488,563313.155488,563313.155488
1781,563344.506452,563344.506452,563344.506452
1782,563375.861566,563375.861566,563375.861566
1783,563407.220794,563407.220794,563407.220794
1784,563438.584099,563438.584099,563438.584099
1785,563469.951442,563469.951442,563469.951442
1786,563501.322786,563501.322786,563501.322786
1787,563532.698094,563532.698094,563532.698094
1788,563564.077328,563564.077328,563564.077328
1789,563595.460450,563595.460450,563595.460450
1790,563626.847423,563626.847423,563626.847423
1791,563658.238209,563658.238209,563658.238209
1792,563689.632771,563689.632771,563689.632771
1793,563721.031071,563721.031071,563721.031071
1794,563752.433072,563752.433072,563752.433072
1795,563783.838736,563783.838736,563783.838736
1796,563815.248025,563815.248025,563815.248025
1797,563846.660902,563846.660902,563846.660902
1798,563878.077329,563878.077329,563878.077329
1799,563909.497269,563909.497269,563909.497269
1800,563940.920684,563940.920684,563940.920684
1801,563972.347536,563972.347536,563972.347536
1802,564003.777788,564003.777788,564003.777788
1803,564035.211402,564035.211402,564035.211402
1804,564066.648341,564066.648341,564066.648341
1805,564098.088567,564098.088567,564098.088567
1806,564129.532042,564129.532042,564129.532042
1807,564160.978729,564160.978729,564160.978729
1808,564192.428590,564192.428590,564192.428590
1809,564223.881587,564223.881587,564223.881587
1810,564255.337684,564255.337684,564255.337684
1811,564286.796841,564286.796841,564286.796841
1812,564318.259023,564318.259023,564318.259023
1813,564349.724190,564349.724190,564349.724190
1814,564381.192305,564381.192305,564381.192305
1815,564412.663332,564412.663332,564412.663332
1816,564444.137231,564444.137231,564444.137231
1817,564475.613966,564475.613966,564475.613966
1818,564507.093498,564507.093498,564507.093498
1819,564538.575791,564538.575791,564538.575791
1820,564570.060806,564570.060806,564570.060806
1821,564601.548506,564601.548506,564601.548506
1822,564633.038853,564633.038853,564633.038853
1823,564664.531809,564664.531809,564664.531809
1824,564696.027337,564696.027337,564696.027337
1825,564727.525400,564727.525400,564727.525400
1826,564759.025959,564759.025959,564759.025959
1827,564790.528976,564790.528976,564790.528976
1828,564822.034415,564822.034415,564822.034415
1829,564853.542238,564853.542238,564853.542238
1830,564885.052406,564885.052406,564885.052406
1831,564916.564882,564916.564882,564916.564882
1832,564948.079629,564948.079629,564948.079629
1833,564979.596608,564979.596608,564979.596608
1834,565011.115783,565011.115783,565011.115783
1835,565042.637115,565042.637115,565042.637115
1836,565074.160567,565074.160567,565074.160567
1837,565105.686101,565105.686101,565105.686101
1838,565137.213679,565137.213679,565137.213679
1839,565168.743264,565168.743264,565168.743264
1840,565200.274818,565200.274818,565200.274818
1841,565231.808303,565231.808303,565231.808303
1842,565263.343682,565263.343682,565263.343682
1843,565294.880916,565294.880916,565294.880916
1844,565326.419969,565326.419969,565326.419969
1845,565357.960803,565357.960803,565357.960803
1846,565389.503379,565389.503379,565389.503379
1847,565421.047660,565421.047660,565421.047660
1848,565452.593609,565452.593609,565452.593609
1849,565484.141188,565484.141188,565484.141188
1850,565515.690358,565515.690358,565515.690358
1851,565547.241083,565547.241083,565547.241083
1852,565578.793325,565578.793325,565578.793325
1853,565610.347045,565610.347045,565610.347045
1854,565641.902207,565641.902207,565641.902207
1855,565673.458772,565673.458772,565673.458772
1856,565705.016703,565705.016703,565705.016703
1857,565736.575962,565736.575962,565736.575962
1858,565768.136512,565768.136512,565768.136512
1859,565799.698314,565799.698314,565799.698314
1860,565831.261332,565831.261332,565831.261332
1861,565862.825526,565862.825526,565862.825526
1862,565894.390860,565894.390860,565894.390860
1863,565925.957296,565925.957296,565925.957296
1864,565957.524796,565957.524796,565957.524796
1865,565989.093323,565989.093323,565989.093323
1866,566020.662838,566020.662838,566020.662838
1867,566052.233305,566052.233305,566052.233305
1868,566083.804685,566083.804685,566083.804685
1869,566115.376940,566115.376940,566115.376940
1870,566146.950033,566146.950033,566146.950033
1871,566178.523927,566178.523927,566178.523927
1872,566210.098583,566210.098583,566210.098583
1873,566241.673964,566241.673964,566241.673964
1874,566273.250031,566273.250031,566273.250031
1875,566304.826749,566304.826749,566304.826749
1876,566336.404077,566336.404077,566336.404077
1877,566367.981980,566367.981980,566367.981980
1878,566399.560419,566399.560419,566399.560419
1879,566431.139357,566431.139357,566431.139357
1880,566462.718755,566462.718755,566462.718755
1881,566494.298577,566494.298577,566494.298577
1882,566525.878784,566525.878784,566525.878784
1883,566557.459339,566557.459339,566557.459339
1884,566589.040203,566589.040203,566589.040203
1885,566620.621340,566620.621340,566620.621340
1886,566652.202712,566652.202712,566652.202712
1887,566683.784280,566683.784280,566683.784280
1888,566715.361105,566715.361105,566715.361105
1889,566746.943502,566746.943502,566746.943502
1890,566778.525984,566778.525984,566778.525984
1891,566810.108511,566810.108511,566810.108511
1892,566841.691047,566841.691047,566841.691047
1893,566873.273553,566873.273553,566873.273553
1894,566904.855993,566904.855993,566904.855993
1895,566936.438328,566936.438328,566936.438328
1896,566968.020520,566968.020520,566968.020520
1897,566999.602532,566999.602532,566999.602532
1898,567031.184327,567031.184327,567031.184327
1899,567062.765866,567062.765866,567062.765866
1900,567094.347112,567094.347112,567094.347112
1901,567125.928027,567125.928027,567125.928027
1902,567157.508574,567157.508574,567157.508574
1903,567189.088714,567189.088714,567189.088714
1904,567220.668411,567220.668411,567220.668411
1905,567252.247626,567252.247626,567252.247626
1906,567283.826321,567283.826321,567283.826321
1907,567315.398947,567315.398947,567315.398947
1908,567346.975943,567346.975943,567346.975943
1909,567378.552307,567378.552307,567378.552307
1910,567410.128001,567410.128001,567410.128001
1911,567441.702987,567441.702987,567441.702987
1912,567473.277228,567473.277228,567473.277228
1913,567504.850686,567504.850686,567504.850686
1914,567536.423323,567536.423323,567536.423323
1915,567567.995103,567567.995103,567567.995103
1916,567599.565986,567599.565986,567599.565986
1917,567631.135935,567631.135935,567631.135935
1918,567662.704914,567662.704914,567662.704914
1919,567694.272883,567694.272883,567694.272883
1920,567725.839806,567725.839806,567725.839806
1921,567757.405645,567757.405645,567757.405645
1922,567788.970361,567788.970361,567788.970361
1923,567820.533919,567820.533919,567820.533919
1924,567852.096279,567852.096279,567852.096279
1925,567883.657404,567883.657404,567883.657404
1926,567915.217257,567915.217257,567915.217257
1927,567946.775800,567946.775800,567946.775800
1928,567978.332995,567978.332995,567978.332995
1929,568009.888805,568009.888805,568009.888805
1930,568041.443192,568041.443192,568041.443192
1931,568072.996118,568072.996118,568072.996118
1932,568104.547546,568104.547546,568104.547546
1933,568136.097439,568136.097439,568136.097439
1934,568167.645758,568167.645758,568167.645758
1935,568199.192465,568199.192465,568199.192465
1936,568230.737525,568230.737525,568230.737525
1937,568262.280898,568262.280898,568262.280898
1938,568293.822547,568293.822547,568293.822547
1939,568325.362434,568325.362434,568325.362434
1940,568356.900523,568356.900523,568356.900523
1941,568388.436775,568388.436775,568388.436775
1942,568419.971152,568419.971152,568419.971152
1943,568451.503618,568451.503618,568451.503618
1944,568483.034134,568483.034134,568483.034134
1945,568514.562664,568514.562664,568514.562664
1946,568546.089168,568546.089168,568546.089168
1947,568577.613611,568577.613611,568577.613611
1948,568609.135954,568609.135954,568609.135954
1949,568640.656159,568640.656159,568640.656159
1950,568672.174190,568672.174190,568672.174190
1951,568703.690008,568703.690008,568703.690008
1952,568735.203576,568735.203576,568735.203576
1953,568766.714857,568766.714857,568766.714857
1954,568798.223813,568798.223813,568798.223813
1955,568829.730406,568829.730406,568829.730406
1956,568861.234598,568861.234598,568861.234598
1957,568892.736354,568892.736354,568892.736354
1958,568924.235633,568924.235633,568924.235633
1959,568955.732400,568955.732400,568955.732400
1960,568987.226617,568987.226617,568987.226617
1961,569018.718246,569018.718246,569018.718246
1962,569050.207250,569050.207250,569050.207250
1963,569081.693590,569081.693590,569081.693590
1964,569113.177231,569113.177231,569113.177231
1965,569144.658133,569144.658133,569144.658133
1966,569176.136260,569176.136260,569176.136260
1967,569207.611574,569207.611574,569207.611574
1968,569239.084038,569239.084038,569239.084038
1969,569270.553614,569270.553614,569270.553614
1970,569302.020265,569302.020265,569302.020265
1971,569333.483952,569333.483952,569333.483952
1972,569364.944640,569364.944640,569364.944640
1973,569396.402290,569396.402290,569396.402290
1974,569427.856864,569427.856864,569427.856864
1975,569459.308326,569459.308326,569459.308326
1976,569490.756638,569490.756638,569490.756638
1977,569522.201762,569522.201762,569522.201762
1978,569553.643661,569553.643661,569553.643661
1979,569585.082297,569585.082297,569585.082297
1980,569616.517634,569616.517634,569616.517634
1981,569647.949633,569647.949633,569647.949633
1982,569679.378257,569679.378257,569679.378257
1983,569710.803470,569710.803470,569710.803470
1984,569742.225232,569742.225232,569742.225232
1985,569773.643508,569773.643508,569773.643508
1986,569805.058259,569805.058259,569805.058259
1987,569836.469448,569836.469448,569836.469448
1988,569867.877038,569867.877038,569867.877038
1989,569899.280992,569899.280992,569899.280992
1990,569930.681271,569930.681271,569930.681271
1991,569962.077839,569962.077839,569962.077839
1992,569993.470658,569993.470658,569993.470658
1993,570024.859692,570024.859692,570024.859692
1994,570056.244901,570056.244901,570056.244901
1995,570087.626250,570087.626250,570087.626250
1996,570119.003700,570119.003700,570119.003700
1997,570150.377215,570150.377215,570150.377215
1998,570181.746757,570181.746757,570181.746757
1999,570213.112289,570213.112289,570213.112289
2000,570244.473774,570244.473774,570244.473774
2001,570275.831173,570275.831173,570275.831173
2002,570307.184450,570307.184450,570307.184450
2003,570338.533568,570338.533568,570338.533568
2004,570369.878489,570369.878489,570369.878489
2005,570401.219175,570401.219175,570401.219175
2006,570432.555591,570432.555591,570432.555591
2007,570463.887697,570463.887697,570463.887697
2008,570495.215458,570495.215458,570495.215458
2009,570526.538835,570526.538835,570526.538835
2010,570557.857792,570557.857792,570557.857792
2011,570589.172291,570589.172291,570589.172291
2012,570620.482295,570620.482295,570620.482295
2013,570651.787767,570651.787767,570651.787767
2014,570683.088669,570683.088669,570683.088669
2015,570714.384964,570714.384964,570714.384964
2016,570745.676616,570745.676616,570745.676616
2017,570776.963586,570776.963586,570776.963586
2018,570808.245837,570808.245837,570808.245837
2019,570839.523333,570839.523333,570839.523333
2020,570870.796037,570870.796037,570870.796037
2021,570902.063910,570902.063910,570902.063910
2022,570933.326915,570933.326915,570933.326915
2023,570964.585017,570964.585017,570964.585017
2024,570995.838176,570995.838176,570995.838176
2025,571027.086357,571027.086357,571027.086357
2026,571058.329522,571058.329522,571058.329522
2027,571089.567634,571089.567634,571089.567634
2028,571120.800656,571120.800656,571120.800656
2029,571152.028550,571152.028550,571152.028550
2030,571183.251280,571183.251280,571183.251280
2031,571214.468808,571214.468808,571214.468808
2032,571245.681097,571245.681097,571245.681097
2033,571276.888110,571276.888110,571276.888110
2034,571308.089810,571308.089810,571308.089810
2035,571339.286161,571339.286161,571339.286161
2036,571370.477124,571370.477124,571370.477124
2037,571401.662662,571401.662662,571401.662662
2038,571432.842740,571432.842740,571432.842740
2039,571464.017318,571464.017318,571464.017318
2040,571495.186362,571495.186362,571495.186362
2041,571526.349833,571526.349833,571526.349833
2042,571557.507694,571557.507694,571557.507694
2043,571588.659909,571588.659909,571588.659909
2044,571619.806440,571619.806440,571619.806440
2045,571650.947250,571650.947250,571650.947250
2046,571682.082302,571682.082302,571682.082302
2047,571713.211560,571713.211560,571713.211560
2048,571744.334986,571744.334986,571744.334986
2049,571775.452544,571775.452544,571775.452544
2050,571806.564195,571806.564195,571806.564195
2051,571837.669905,571837.669905,571837.669905
2052,571868.769634,571868.769634,571868.769634
2053,571899.863347,571899.863347,571899.863347
2054,571930.951006,571930.951006,571930.951006
2055,571962.032575,571962.032575,571962.032575
2056,571993.108016,571993.108016,571993.108016
2057,572024.177293,572024.177293,572024.177293
2058,572055.240369,572055.240369,572055.240369
2059,572086.297207,572086.297207,572086.297207
2060,572117.347769,572117.347769,572117.347769
2061,572148.392019,572148.392019,572148.392019
2062,572179.429921,572179.429921,572179.429921
2063,572210.461437,572210.461437,572210.461437
2064,572241.486530,572241.486530,572241.486530
2065,572272.505164,572272.505164,572272.505164
2066,572303.517301,572303.517301,572303.517301
2067,572334.522906,572334.522906,572334.522906
2068,572365.521940,572365.521940,572365.521940
2069,572396.514368,572396.514368,572396.514368
2070,572427.500151,572427.500151,572427.500151
2071,572458.479255,572458.479255,572458.479255
2072,572489.451641,572489.451641,572489.451641
2073,572520.417273,572520.417273,572520.417273
2074,572551.376114,572551.376114,572551.376114
2075,572582.328128,572582.328128,572582.328128
2076,572613.273278,572613.273278,572613.273278
2077,572644.211526,572644.211526,572644.211526
2078,572675.142836,572675.142836,572675.142836
2079,572706.067172,572706.067172,572706.067172
2080,572736.984497,572736.984497,572736.984497
2081,572767.894773,572767.894773,572767.894773
2082,572798.797965,572798.797965,572798.797965
2083,572829.694036,572829.694036,572829.694036
2084,572860.582948,572860.582948,572860.582948
2085,572891.464666,572891.464666,572891.464666
2086,572922.339152,572922.339152,572922.339152
2087,572953.206370,572953.206370,572953.206370
2088,572984.066283,572984.066283,572984.066283
2089,573014.918855,573014.918855,573014.918855
2090,573045.764048,573045.764048,573045.764048
2091,573076.601827,573076.601827,573076.601827
2092,573107.432155,573107.432155,573107.432155
2093,573138.254995,573138.254995,573138.254995
2094,573169.070311,573169.070311,573169.070311
2095,573199.878065,573199.878065,573199.878065
2096,573230.678222,573230.678222,573230.678222
2097,573261.470745,573261.470745,573261.470745
2098,573292.255597,573292.255597,573292.255597
2099,573323.032742,573323.032742,573323.032742
2100,573353.802143,573353.802143,573353.802143
2101,573384.563763,573384.563763,573384.563763
2102,573415.317567,573415.317567,573415.317567
2103,573446.063518,573446.063518,573446.063518
2104,573476.801578,573476.801578,573476.801578
2105,573507.531713,573507.531713,573507.531713
2106,573538.253884,573538.253884,573538.253884
2107,573568.968057,573568.968057,573568.968057
2108,573599.674194,573599.674194,573599.674194
2109,573630.372258,573630.372258,573630.372258
2110,573661.062214,573661.062214,573661.062214
2111,573691.744026,573691.744026,573691.744026
2112,573722.417655,573722.417655,573722.417655
2113,573753.083067,573753.083067,573753.083067
2114,573783.740225,573783.740225,573783.740225
2115,573814.389093,573814.389093,573814.389093
2116,573845.029633,573845.029633,573845.029633
2117,573875.661811,573875.661811,573875.661811
2118,573906.285588,573906.285588,573906.285588
2119,573936.900930,573936.900930,573936.900930
2120,573967.507800,573967.507800,573967.507800
2121,573998.106161,573998.106161,573998.106161
2122,574028.695977,574028.695977,574028.695977
2123,574059.277212,574059.277212,574059.277212
2124,574089.849830,574089.849830,574089.849830
2125,574120.413794,574120.413794,574120.413794
2126,574150.969069,574150.969069,574150.969069
2127,574181.515617,574181.515617,574181.515617
2128,574212.053402,574212.053402,574212.053402
2129,574242.582390,574242.582390,574242.582390
2130,574273.102542,574273.102542,574273.102542
2131,574303.613823,574303.613823,574303.613823
2132,574334.116198,574334.116198,574334.116198
2133,574364.609628,574364.609628,574364.609628
2134,574395.094080,574395.094080,574395.094080
2135,574425.569515,574425.569515,574425.569515
2136,574456.035899,574456.035899,574456.035899
2137,574486.493195,574486.493195,574486.493195
2138,574516.941367,574516.941367,574516.941367
2139,574547.380379,574547.380379,574547.380379
2140,574577.810194,574577.810194,574577.810194
2141,574608.230777,574608.230777,574608.230777
2142,574638.642092,574638.642092,574638.642092
2143,574669.044103,574669.044103,574669.044103
2144,574699.436772,574699.436773,574699.436773
2145,574729.820066,574729.820066,574729.820066
2146,574760.193947,574760.193947,574760.193947
2147,574790.558379,574790.558379,574790.558379
2148,574820.913327,574820.913327,574820.913327
2149,574851.258754,574851.258754,574851.258754
2150,574881.594625,574881.594625,574881.594625
2151,574911.920903,574911.920903,574911.920903
2152,574942.237553,574942.237553,574942.237553
2153,574972.544539,574972.544539,574972.544539
2154,575002.841824,575002.841824,575002.841824
2155,575033.129373,575033.129373,575033.129373
2156,575063.407150,575063.407150,575063.407150
2157,575093.675119,575093.675119,575093.675119
2158,575123.933245,575123.933245,575123.933245
2159,575154.181490,575154.181490,575154.181490
2160,575184.419821,575184.419821,575184.419821
2161,575214.648199,575214.648199,575214.648199
2162,575244.866591,575244.866591,575244.866591
2163,575275.074960,575275.074960,575275.074960
2164,575305.273270,575305.273270,575305.273270
2165,575335.461485,575335.461485,575335.461485
2166,575365.639570,575365.639570,575365.639570
2167,575395.807489,575395.807489,575395.807489
2168,575425.965206,575425.965206,575425.965206
2169,575456.112686,575456.112686,575456.112686
2170,575486.249892,575486.249892,575486.249892
2171,575516.376789,575516.376789,575516.376789
2172,575546.493342,575546.493342,575546.493342
2173,575576.599514,575576.599514,575576.599514
2174,575606.695270,575606.695270,575606.695270
2175,575636.780575,575636.780575,575636.780575
2176,575666.855392,575666.855392,575666.855392
